"","fluorimeter","substrate","when","treatment","site","slope","int","slope.se","int.se","pval","rsq","n"
"192","UT","Gly-AMC","PEEC2015","killed","BS2015",-17502.6315789474,158691.289473684,9087.79710560749,4544.73993759992,0.304882779075116,0.787653252592947,3
"193","UT","Gly-AMC","PEEC2015","killed","FP2015",1438.25031697157,186644.089295417,1049.65121720568,1153.88718423469,0.304152922641678,0.484203155068113,4
"194","UT","Gly-AMC","PEEC2015","killed","TW2015",1115.87967183227,15177.2511394713,367.364766302949,186.165717485643,0.0934400119886505,0.821851011863138,4
"195","UT","Gly-AMC","PEEC2015","live","AC",14138.2828175027,69973.1607257204,5632.42620435133,4732.33059605101,0.0260841096544179,0.326456138501208,15
"196","UT","Gly-AMC","PEEC2015","live","BB1",50325.0505857399,61409.7197557876,652.663704749097,801.938963886526,2.88038607819922e-28,0.996313373638377,24
"197","UT","Gly-AMC","PEEC2015","live","BB2",108260.207156309,96565.4767733835,3199.01207083553,3825.83357666921,4.61985215621773e-14,0.988776315312308,15
"198","UT","Gly-AMC","PEEC2015","live","BS2015",45113.0823807647,136518.754237288,3699.15544922705,1832.94810349709,5.70435472015904e-06,0.955050532420833,9
"199","UT","Gly-AMC","PEEC2015","live","FP2015",64479.3743179337,182797.56311386,16603.737437635,18126.2748037554,0.00304192454134498,0.601291690378699,12
"200","UT","Gly-AMC","PEEC2015","live","TW2015",3246.87940302903,20983.3931367977,6533.16110323187,3273.37885356191,0.629944004101835,0.0241040000086632,12
"201","UT","Gly-AMC","TN2015","killed","DOUGLAS",12476.9378842739,127378.363029681,1348.11055130496,1420.29297892897,0.000757799551295873,0.955385735891904,6
"202","UT","Gly-AMC","TN2015","killed","DOUGLAS2",5796.39126425379,144917.28974467,1637.53243324046,1680.18949501535,0.0240196654092407,0.758009180081717,6
"203","UT","Gly-AMC","TN2015","killed","EASTMAN",7266.49139401003,128430.229886808,652.781947221409,670.301903488857,0.000370606431460503,0.968728493132584,6
"204","UT","Gly-AMC","TN2015","killed","EBFISH",17432.4051428571,122880.20887619,2399.43097314383,2487.99725289701,0.00190634294728027,0.929556988896487,6
"205","UT","Gly-AMC","TN2015","killed","GSMIT",4021.53183279741,120219.787411576,830.743630191387,858.472303420949,0.00839471023376334,0.854196256795576,6
"206","UT","Gly-AMC","TN2015","killed","HESLER",14380.6608827586,131246.332234943,2083.53309508556,2172.03629343877,0.00231089240485832,0.922538219536456,6
"207","UT","Gly-AMC","TN2015","killed","IJAMS",8655.06017964069,137532.018188623,556.767633780038,542.061365357431,9.99722816426049e-05,0.983716870069236,6
"208","UT","Gly-AMC","TN2015","killed","LECONTEMID",10670.3855105498,118444.284401663,1313.09153142323,1199.18243365948,0.00124735448282379,0.942885208676023,6
"209","UT","Gly-AMC","TN2015","killed","LECONTEPEAK",18244.784620625,109488.501021318,4659.30787763586,4547.19256521868,0.017309304878508,0.793102725643975,6
"210","UT","Gly-AMC","TN2015","killed","SISBP",16397.731488138,136001.90174335,3415.07893462043,3438.24189203146,0.00863826975541947,0.852153289144013,6
"211","UT","Gly-AMC","TN2015","killed","SPP",4422.19652148492,116432.442956738,548.881993034016,559.55262124018,0.00128877526633021,0.941954090920391,6
"212","UT","Gly-AMC","TN2015","killed","THIRDCREEK",9063.58677600433,127281.411424063,1173.43745491936,1199.31010372341,0.00151270535463591,0.937165795762313,6
"213","UT","Gly-AMC","TN2015","killed","TNRIV",11085.4062857143,113407.757885714,1494.51185790309,1549.67633514082,0.00176306463450804,0.9322240236331,6
"214","UT","Gly-AMC","TN2015","killed","TNRIV2",8993.67531880779,126416.515351357,1120.44367039351,1150.51515780058,0.00130710642478305,0.941546894209313,6
"215","UT","Gly-AMC","TN2015","killed","WATERPLANT",6695.16693165393,126734.939416168,524.369676129267,510.519156196064,0.000216820980103414,0.976051137996538,6
"216","UT","Gly-AMC","TN2015","killed","WFPC",6695.16693165393,126734.939416168,524.369676129267,510.519156196064,0.000216820980103414,0.976051137996538,6
"217","UT","Gly-AMC","TN2015","live","DOUGLAS",43222.5074378653,131761.593526302,1105.75248468532,1157.03533154184,2.62447561873618e-17,0.989636850259395,18
"218","UT","Gly-AMC","TN2015","live","DOUGLAS2",33000.3654726918,133357.007100653,3361.45066600211,3442.25909608422,3.54805617434637e-08,0.857625094987349,18
"219","UT","Gly-AMC","TN2015","live","EASTMAN",25711.9045326604,130884.776702794,4170.7866806421,4254.39423986705,1.35910359035745e-05,0.703727199873107,18
"220","UT","Gly-AMC","TN2015","live","EBFISH",50626.0394990386,126146.295392491,3634.55785916805,3735.29950155868,2.30793433678981e-10,0.92381649305323,18
"221","UT","Gly-AMC","TN2015","live","GSMIT",18133.7415229607,113904.776697023,2779.41277407387,2848.80393832056,7.00594611559278e-06,0.726806646535571,18
"222","UT","Gly-AMC","TN2015","live","HESLER",37307.1656324992,132015.999064758,3989.12030328048,4132.77079935967,6.9167066286277e-08,0.845357112321179,18
"223","UT","Gly-AMC","TN2015","live","IJAMS",18649.9965508765,166725.668669257,12429.1102323615,12025.2191641684,0.152956933701467,0.123361088635821,18
"224","UT","Gly-AMC","TN2015","live","LECONTEMID",17183.9838162331,121943.020441189,2029.25593585445,1826.26075054751,2.63144616192459e-07,0.817578718957706,18
"225","UT","Gly-AMC","TN2015","live","LECONTEPEAK",18484.9337158256,115923.845182875,2947.00636840528,2845.00659583724,1.11238536820988e-05,0.710896801560906,18
"226","UT","Gly-AMC","TN2015","live","SISBP",24239.3264035688,135536.480423683,2249.3042766418,2253.24058598033,9.61178136095003e-09,0.87890719811495,18
"227","UT","Gly-AMC","TN2015","live","SPP",15817.8595513921,115955.405488274,1442.71166857107,1458.78583637484,7.52298847833765e-09,0.882533306143904,18
"228","UT","Gly-AMC","TN2015","live","THIRDCREEK",23005.603453289,122187.628549383,966.058217480888,979.008726792425,6.38953936707099e-14,0.972560515049311,18
"229","UT","Gly-AMC","TN2015","live","TNRIV",69022.9053909387,111859.090943308,1113.86799087003,1144.02243534395,1.7292664333348e-20,0.995850506328838,18
"230","UT","Gly-AMC","TN2015","live","TNRIV2",29437.2707269727,130001.689326518,1585.96376542228,1617.75598343755,3.01586474492928e-12,0.955619086659938,18
"231","UT","Gly-AMC","TN2015","live","WATERPLANT",24206.9722889149,133271.693707243,2353.15522949252,2276.68810018914,1.85019715285321e-08,0.868661838293216,18
"232","UT","Gly-AMC","TN2015","live","WFPC",24206.9722889149,133271.693707243,2353.15522949252,2276.68810018914,1.85019715285321e-08,0.868661838293216,18
"233","UT","Leu-AMC","PEEC2013","killed","BS",63.8181107173777,1847.07250035978,239.835266245814,299.142265878127,0.792118442118821,0.00252235922321001,30
"234","UT","Leu-AMC","PEEC2013","killed","EC",77.2988613878635,1362.06790729972,179.205177693938,302.532422635059,0.67134092882516,0.0102307282349638,20
"235","UT","Leu-AMC","PEEC2013","killed","FP",62932.1739130435,-14744.8260869565,10608.0283254119,2814.96112887708,0.000348756331500509,0.814791696180175,10
"236","UT","Leu-AMC","PEEC2013","killed","FP2",59314.8695652174,-13773.1304347826,10921.8524424682,2898.23793241853,0.000622714208825163,0.786632865622054,10
"237","UT","Leu-AMC","PEEC2013","killed","LL",102.890491363408,2217.66085303818,288.225606190125,441.567693924897,0.724103189944632,0.00507150921343577,27
"238","UT","Leu-AMC","PEEC2013","live","BS",65952.4338089164,62528.7325860944,21378.3554644011,31864.2398088826,0.00806907460466465,0.404693181256309,16
"239","UT","Leu-AMC","PEEC2013","live","EC",2353.16572979444,2430.20520901751,489.876408451628,813.550936934933,0.000142278398068187,0.561771721166135,20
"240","UT","Leu-AMC","PEEC2013","live","FP",791969.47826087,-141304.047826087,307252.278532268,66196.0517474681,0.0327389421411813,0.453699485816943,10
"241","UT","Leu-AMC","PEEC2013","live","FP2",615781.304347826,-110948.530434783,243938.831838658,52555.4687917892,0.0355682902605172,0.443370816774468,10
"242","UT","Leu-AMC","PEEC2013","live","LL",4419.80221345533,2905.24483225682,1306.94939959127,2175.74802283256,0.00332296274958327,0.38851151817672,20
"243","UT","Leu-AMC","PEEC2015","killed","AC",-7291.93595342067,70128.4874332848,2331.49822255076,2009.16595350203,0.0521636283789762,0.765289923013802,5
"244","UT","Leu-AMC","PEEC2015","killed","BB1",-30764.0879689521,208347.674967658,51366.839408427,64325.4450976185,0.571137256843464,0.0564098014062673,8
"245","UT","Leu-AMC","PEEC2015","killed","BB2",7408.75255873636,51769.3261739635,2924.14991044772,3135.32799352087,0.126815075937572,0.762451911609908,4
"246","UT","Leu-AMC","PEEC2015","killed","BS2015",-83.1818181818385,144979.712121212,594.408345324786,313.071781771825,0.911485906425054,0.0192072100593948,3
"247","UT","Leu-AMC","PEEC2015","killed","FP2015",1044.63588986765,147939.859152331,5581.01778088558,6214.23628670002,0.868790407495859,0.0172159571651027,4
"248","UT","Leu-AMC","PEEC2015","killed","TW2015",-143.217866909754,27520.5045578851,238.685381734781,124.311324833518,0.609417925825676,0.152554356666317,4
"249","UT","Leu-AMC","PEEC2015","live","AC",27802.6833748711,73045.6118780079,4491.33394045978,3839.48977929259,3.26930579341776e-05,0.746686246320905,15
"250","UT","Leu-AMC","PEEC2015","live","BB1",570727.484047833,156755.47481724,7576.78048638163,9455.88017235257,4.80792780754907e-28,0.996137630105202,24
"251","UT","Leu-AMC","PEEC2015","live","BB2",643737.476126429,73128.4437073687,14416.572549185,16876.3648476725,1.03685712279771e-14,0.994017513324874,14
"252","UT","Leu-AMC","PEEC2015","live","BS2015",258189.708074534,189742.105279503,4739.62277712672,2454.46120121238,1.84172868107664e-10,0.997646660977788,9
"253","UT","Leu-AMC","PEEC2015","live","FP2015",210356.096446906,176122.599943409,8438.28892613576,9367.14123023087,2.46782793769434e-10,0.984163262211042,12
"254","UT","Leu-AMC","PEEC2015","live","TW2015",17985.2052516191,37711.9738427034,3833.659452735,1966.50288593232,0.000852629993152772,0.68758955924017,12
"255","UT","Leu-AMC","TN2015","killed","DOUGLAS",1865.4185043668,108645.715012737,818.981742771388,877.977175895618,0.0849992576291667,0.564651893560728,6
"256","UT","Leu-AMC","TN2015","killed","DOUGLAS2",2650.37039167079,116366.687100645,772.263224744318,803.212881398547,0.0264882114564442,0.746487186693734,6
"257","UT","Leu-AMC","TN2015","killed","EASTMAN",1112.91347461802,104276.954283391,425.641234905758,443.078237317581,0.0591289219058915,0.630877983012027,6
"258","UT","Leu-AMC","TN2015","killed","EBFISH",2069.05882966824,109167.894210213,219.942675795466,231.264452638458,0.000711655401618138,0.956755175225052,6
"259","UT","Leu-AMC","TN2015","killed","GSMIT",549.776451453895,104798.538154263,583.870581361839,613.270026670663,0.399707960472374,0.181438827094817,6
"260","UT","Leu-AMC","TN2015","killed","HESLER",2194.1599088111,99735.000525248,529.110062038581,560.870993331143,0.0142963409003483,0.811291166936878,6
"261","UT","Leu-AMC","TN2015","killed","IJAMS",1193.90135246747,112217.644443527,543.343414000235,536.508633573585,0.0929295818458566,0.546908114424616,6
"262","UT","Leu-AMC","TN2015","killed","LECONTEMID",1145.11148325356,102301.812671451,796.974161350347,741.30815634135,0.224127305336698,0.340419729354197,6
"263","UT","Leu-AMC","TN2015","killed","LECONTEPEAK",-182.639012099733,101837.685490874,460.432110235174,458.263398145134,0.711864185832577,0.0378477193117989,6
"264","UT","Leu-AMC","TN2015","killed","SISBP",1507.79953087124,115662.400405275,590.990939848292,603.378627883768,0.0632177119593485,0.619379998676051,6
"265","UT","Leu-AMC","TN2015","killed","SPP",1332.08017197155,105638.233628258,820.732822927275,849.688624608798,0.179902680938932,0.397068318579125,6
"266","UT","Leu-AMC","TN2015","killed","THIRDCREEK",1433.58249694003,99652.967127703,471.939899277817,491.105650308615,0.0384912052790503,0.697593837078128,6
"267","UT","Leu-AMC","TN2015","killed","TNRIV",1737.41742857139,107427.496271429,470.826824151398,494.783182360666,0.0210161305498862,0.772948410062384,6
"268","UT","Leu-AMC","TN2015","killed","TNRIV2",559.51812715619,111122.740755052,461.274721988225,480.171501200894,0.291869528714516,0.268915844417329,6
"269","UT","Leu-AMC","TN2015","killed","WATERPLANT",2566.90196159401,113556.044498245,474.904629027015,468.930748090275,0.00567295627256223,0.879572449991893,6
"270","UT","Leu-AMC","TN2015","killed","WFPC",2566.90196159401,113556.044498245,474.904629027015,468.930748090275,0.00567295627256223,0.879572449991893,6
"271","UT","Leu-AMC","TN2015","live","DOUGLAS",147742.993684163,118669.086742732,1448.26557952651,1544.38702364354,6.06008128810813e-24,0.998464904440479,18
"272","UT","Leu-AMC","TN2015","live","DOUGLAS2",126093.023043468,124263.784836966,3122.83248061483,3244.80938280862,1.56940291918063e-17,0.990281618085383,18
"273","UT","Leu-AMC","TN2015","live","EASTMAN",38348.2727433846,110863.934531446,841.276859400528,869.978774602908,2.29075004967945e-18,0.992358565819423,18
"274","UT","Leu-AMC","TN2015","live","EBFISH",268883.51332337,113132.878021165,13628.9360779982,14265.6443311742,1.18092119846191e-12,0.960516086975734,18
"275","UT","Leu-AMC","TN2015","live","GSMIT",22780.1277207436,110592.272467864,483.33686011129,505.025559433433,1.34774511854259e-18,0.992848608766841,18
"276","UT","Leu-AMC","TN2015","live","HESLER",244122.388557517,172730.214456617,29324.7783378226,30866.5638860206,3.2966358404524e-07,0.812431118942617,18
"277","UT","Leu-AMC","TN2015","live","IJAMS",50986.8990771276,114567.328251116,2364.2175322472,2321.56510446074,2.98349029799151e-13,0.966742584254159,18
"278","UT","Leu-AMC","TN2015","live","LECONTEMID",2857.6212373383,104250.916212312,294.092907050946,270.694395540057,4.09096388607054e-08,0.855091933094061,18
"279","UT","Leu-AMC","TN2015","live","LECONTEPEAK",3373.10303381195,109486.140232747,3355.70118000488,3305.4555628341,0.329768108787213,0.0593988678925872,18
"280","UT","Leu-AMC","TN2015","live","SISBP",128385.234898231,139373.930142625,1239.91524179169,1260.65577683062,4.777446894734e-24,0.998509863066481,18
"281","UT","Leu-AMC","TN2015","live","SPP",35449.6942623484,115779.027522723,1045.52892015024,1073.6447713222,2.490461906868e-16,0.986273355197523,18
"282","UT","Leu-AMC","TN2015","live","THIRDCREEK",57010.6559102125,115060.229834037,1075.47140813009,1110.17950991998,2.07832305394801e-19,0.994338391258309,18
"283","UT","Leu-AMC","TN2015","live","TNRIV",407722.173844524,109537.477934478,8423.00941623278,8807.25388199434,8.81809674180611e-19,0.993217803186222,18
"284","UT","Leu-AMC","TN2015","live","TNRIV2",110673.183950769,121397.788398359,1690.01779028974,1747.67627306552,7.16837359467742e-21,0.996282932761494,18
"285","UT","Leu-AMC","TN2015","live","WATERPLANT",73751.6474474014,121932.649160865,3321.72163934299,3261.7950503484,1.89978341306769e-13,0.968563716403233,18
"286","UT","Leu-AMC","TN2015","live","WFPC",73751.6474474014,121932.649160865,3321.72163934299,3261.7950503484,1.89978341306769e-13,0.968563716403233,18
"287","UT","Pyr-AMC","PEEC2013","killed","BS",-57.6829069855426,3287.85934212518,891.625328223018,1466.15793161302,0.949271867050848,0.000278944025684859,17
"288","UT","Pyr-AMC","PEEC2013","killed","EC",32.3852512471576,2469.20443931331,321.123086858163,559.476282729387,0.920784415058498,0.000564720628385151,20
"289","UT","Pyr-AMC","PEEC2013","killed","FP",121917.652173913,-41353.1130434781,18026.4630662956,6584.39029358774,0.000143096172582588,0.85113975546268,10
"290","UT","Pyr-AMC","PEEC2013","killed","FP2",126590.434782608,-43072.608695652,19564.6957297602,7146.24894446937,0.000194084567965484,0.839568223341155,10
"291","UT","Pyr-AMC","PEEC2013","killed","LL",76.4883166767433,3884.07592322557,496.699124572561,879.382784509702,0.879540672779706,0.00147992679912122,18
"292","UT","Pyr-AMC","PEEC2013","live","BS",61.2474228202485,3432.40192542456,442.677790668921,574.320423339573,0.890985285662108,0.000708481652358123,29
"293","UT","Pyr-AMC","PEEC2013","live","EC",30.7390363502076,2704.40414851809,349.114768895003,598.730132273669,0.930810309315417,0.000430511284830966,20
"294","UT","Pyr-AMC","PEEC2013","live","FP",94998.7826086957,-26382.1565217391,24407.7302096828,7695.85706580969,0.00459519878832382,0.654411325067858,10
"295","UT","Pyr-AMC","PEEC2013","live","FP2",92529.7391304348,-25785.747826087,25767.154818645,8124.48919966402,0.00707424352225593,0.617137852966263,10
"296","UT","Pyr-AMC","PEEC2013","live","LL",137.629752167859,3218.52291997199,362.668432052544,567.291395912617,0.707185590309418,0.00511704346457787,30
"297","UT","Pyr-AMC","PEEC2015","killed","AC",-4568.89581478184,87884.9532502226,5099.55027236259,4466.92013380124,0.43630456806992,0.211088965159714,5
"298","UT","Pyr-AMC","PEEC2015","killed","BB1",6213.52996768765,193423.444263431,386.175973165555,489.500155606995,3.66317235169456e-06,0.977348630533936,8
"299","UT","Pyr-AMC","PEEC2015","killed","BB2",5440.86740924398,85764.0223883359,967.547699515901,1203.76656382887,0.0111205371194061,0.913350290646054,5
"300","UT","Pyr-AMC","PEEC2015","killed","BS2015",-1622.05479452077,196452.280821918,2647.19052877354,1445.66838949052,0.650025464858861,0.272969110500507,3
"301","UT","Pyr-AMC","PEEC2015","killed","FP2015",34937.3229487412,199616.39884079,19594.7361458468,22356.9461179588,0.21652667179435,0.613830456009637,4
"302","UT","Pyr-AMC","PEEC2015","killed","TW2015",3361.88721635587,53402.1428892384,712.280453893811,379.279588123951,0.0420757821211876,0.917618807198735,4
"303","UT","Pyr-AMC","PEEC2015","live","AC",5218.19934282586,86982.6438116101,4219.15374652551,3666.27853673996,0.23804346953085,0.105277515608163,15
"304","UT","Pyr-AMC","PEEC2015","live","BB1",15038.9297309282,211000.598977717,876.839824683541,1107.58287386188,3.21874554905214e-14,0.930416427307087,24
"305","UT","Pyr-AMC","PEEC2015","live","BB2",18577.6003413012,105976.803226389,2090.29928060786,2575.05239505009,6.94104728703083e-07,0.858677546165718,15
"306","UT","Pyr-AMC","PEEC2015","live","BS2015",-2465.50516424633,205891.679156636,7011.21733708899,3759.34648011066,0.735447146930743,0.0173588865353357,9
"307","UT","Pyr-AMC","PEEC2015","live","FP2015",8180.53818418852,216057.212442199,4855.97633738917,5485.35892841721,0.122962570448925,0.221061771988297,12
"308","UT","Pyr-AMC","PEEC2015","live","TW2015",-1542.48035803086,55354.4981601194,8386.64529518264,4418.67654774733,0.857751396732209,0.00337129012059012,12
"309","UT","Pyr-AMC","TN2015","killed","DOUGLAS",336.930918470331,143584.742405518,1054.99847515187,1150.57639774185,0.765432300733372,0.0248646849842243,6
"310","UT","Pyr-AMC","TN2015","killed","DOUGLAS2",-743.119751609746,148708.378664648,1050.66096291005,1111.01842564433,0.518417352659064,0.111161701237497,6
"311","UT","Pyr-AMC","TN2015","killed","EASTMAN",-4272.14878122179,146101.6039031,2164.3687404522,2288.18429293171,0.11964023843238,0.493420881474138,6
"312","UT","Pyr-AMC","TN2015","killed","EBFISH",-3455.07448855305,145267.415710309,1063.72067216756,1143.57988821008,0.0314320472986849,0.725089202229782,6
"313","UT","Pyr-AMC","TN2015","killed","GSMIT",-411.799191720079,139783.572045835,789.805542565146,840.743510565442,0.629629049015798,0.0636377108246729,6
"314","UT","Pyr-AMC","TN2015","killed","HESLER",3799.42122251356,128873.45738955,362.396224732255,391.875102079007,0.000467868929291482,0.964886925809187,6
"315","UT","Pyr-AMC","TN2015","killed","IJAMS",-4865.77974220121,150643.692949686,1726.8446124012,1737.08736156938,0.0479386404298075,0.664980272558072,6
"316","UT","Pyr-AMC","TN2015","killed","LECONTEMID",516.041651031844,123692.431679175,1642.89586847772,1547.0804689368,0.769141359013574,0.0240717322109044,6
"317","UT","Pyr-AMC","TN2015","killed","LECONTEPEAK",-2761.95423316207,129978.669954017,2469.63022735181,2497.08940952467,0.326037507325371,0.238203472727742,6
"318","UT","Pyr-AMC","TN2015","killed","SISBP",582.193226716811,141253.622649734,530.146207151844,549.809301209516,0.333791328016781,0.231654007965622,6
"319","UT","Pyr-AMC","TN2015","killed","SPP",-113.501142478095,138051.991852043,207.551548719275,218.582464973421,0.613552681058149,0.0695625807902105,6
"320","UT","Pyr-AMC","TN2015","killed","THIRDCREEK",-1794.47821004757,146265.452030849,1145.31265697933,1222.23836255661,0.192225980791369,0.380312718475835,6
"321","UT","Pyr-AMC","TN2015","killed","TNRIV",-941.007539021275,141136.879028283,1487.16649314998,1590.4687686294,0.561262866998774,0.0909865770100805,6
"322","UT","Pyr-AMC","TN2015","killed","TNRIV2",-3150.25061691246,141612.380555221,1520.77523635456,1607.77317832588,0.107050923881726,0.517550087940535,6
"323","UT","Pyr-AMC","TN2015","killed","WATERPLANT",-4651.16540309665,152291.604214273,1509.37513944757,1518.32797217093,0.0368771310675278,0.703610353001685,6
"324","UT","Pyr-AMC","TN2015","killed","WFPC",-4651.16540309665,152291.604214273,1509.37513944757,1518.32797217093,0.0368771310675278,0.703610353001685,6
"325","UT","Pyr-AMC","TN2015","live","DOUGLAS",3525.96838791026,136400.793587671,993.311048616254,1075.25889151303,0.00266813222982846,0.440568379542244,18
"326","UT","Pyr-AMC","TN2015","live","DOUGLAS2",-809.84820693384,148210.345059548,1438.78658341713,1518.61399328487,0.581326368174434,0.0194168569747446,18
"327","UT","Pyr-AMC","TN2015","live","EASTMAN",-2964.4517762237,141463.068108288,3739.32670019563,3925.93579344542,0.439505745161607,0.0377962758140717,18
"328","UT","Pyr-AMC","TN2015","live","EBFISH",-1859.9357616258,143229.03837629,1739.96567268752,1854.02404115096,0.300954892870112,0.0666555757110525,18
"329","UT","Pyr-AMC","TN2015","live","GSMIT",854.95385790721,133266.840929604,972.518361632399,1031.41951550339,0.392351716574652,0.0460768862017713,18
"330","UT","Pyr-AMC","TN2015","live","HESLER",5030.47166786743,130168.760341519,723.131508663594,773.022818324825,3.2336967364119e-06,0.751525915218042,18
"331","UT","Pyr-AMC","TN2015","live","IJAMS",-1869.09927246725,142280.856248269,1348.60141718047,1342.13426815733,0.184775272864893,0.107186101011092,18
"332","UT","Pyr-AMC","TN2015","live","LECONTEMID",-816.731591872902,130250.005599877,1543.28835611742,1444.03410762182,0.603921735461518,0.0172031635333398,18
"333","UT","Pyr-AMC","TN2015","live","LECONTEPEAK",1924.28688938507,127225.063592372,1005.47978309006,1004.63376901962,0.0737078223679611,0.186273625062618,18
"334","UT","Pyr-AMC","TN2015","live","SISBP",11055.9056107313,142828.365368388,1641.60008382402,1693.90352648182,4.79212018645038e-06,0.739235314935519,18
"335","UT","Pyr-AMC","TN2015","live","SPP",1065.63837969741,142147.502422266,583.510402354931,608.279167436653,0.0865304296161508,0.172493893881416,18
"336","UT","Pyr-AMC","TN2015","live","THIRDCREEK",-709.630363748481,144276.792327374,1282.58103308687,1351.50838792284,0.587718126224932,0.0187734487732705,18
"337","UT","Pyr-AMC","TN2015","live","TNRIV",2898.48422644769,131970.020989628,886.115990541005,941.41377521421,0.00480392704253239,0.400736321990719,18
"338","UT","Pyr-AMC","TN2015","live","TNRIV2",1446.93479476866,137101.964872433,1379.50365372479,1448.34704361712,0.309819153924372,0.064335735574528,18
"339","UT","Pyr-AMC","TN2015","live","WATERPLANT",2042.44305609152,138288.549279391,940.247542424607,935.738633492703,0.0452112852114996,0.227747994953872,18
"340","UT","Pyr-AMC","TN2015","live","WFPC",2042.44305609152,138288.549279391,940.247542424607,935.738633492703,0.0452112852114996,0.227747994953872,18
"341","UT","GGR-AMC","PEEC2013","killed","BS",-114.734283965326,3714.27646885213,528.648980982933,807.221019354845,0.830765929716991,0.00276312814669178,19
"342","UT","GGR-AMC","PEEC2013","killed","EC",-24.4348932417962,2651.89421931095,269.61305371532,484.501900832938,0.928787914115818,0.000456108772453126,20
"343","UT","GGR-AMC","PEEC2013","killed","FP",124548,-54347.6,16105.4354313935,7492.34596092984,5.56934911952211e-05,0.88201246309523,10
"344","UT","GGR-AMC","PEEC2013","killed","FP2",120419.130434783,-52440.695652174,16141.3004538131,7509.03058625455,7.19359744464103e-05,0.874324985028339,10
"345","UT","GGR-AMC","PEEC2013","killed","LL",73.3723218982987,3845.29926664006,721.622101721588,1432.19382122263,0.920276435680533,0.000645720191699724,18
"346","UT","GGR-AMC","PEEC2013","live","BS",31577.9995394181,16456.3924157519,14837.1272332402,26006.644106761,0.0591895743587374,0.311754616496653,12
"347","UT","GGR-AMC","PEEC2013","live","EC",990.424767644273,3379.62576802602,554.126733506212,980.561227255149,0.0907295301043051,0.150729515871973,20
"348","UT","GGR-AMC","PEEC2013","live","FP",189625.217391304,-71463.5652173913,21805.8334055453,9054.45494671917,2.38383658160296e-05,0.904331126046654,10
"349","UT","GGR-AMC","PEEC2013","live","FP2",189998.52173913,-72889.2565217391,30338.1016539593,12597.3160248443,0.000242353190519592,0.830585463017264,10
"350","UT","GGR-AMC","PEEC2013","live","LL",462.018957985746,3171.36588638286,430.864961622379,705.536654251467,0.292738299659553,0.0394458271860348,30
"351","UT","GGR-AMC","PEEC2015","killed","AC",7208.97602397604,134424.667982018,7104.46541605773,6294.34965395698,0.384964084189298,0.255516160753316,5
"352","UT","GGR-AMC","PEEC2015","killed","BB1",2370.25170752948,206295.540341234,395.908444904715,508.184256287073,0.000975684825721829,0.856605440656504,8
"353","UT","GGR-AMC","PEEC2015","killed","BB2",8034.52847667395,90433.053284915,5316.15838849325,6709.85866646614,0.227879192294821,0.432264608128432,5
"354","UT","GGR-AMC","PEEC2015","killed","BS2015",8971.36363636356,195850.840909091,4806.44099100368,2732.66668064368,0.313114926983207,0.776981461332374,3
"355","UT","GGR-AMC","PEEC2015","killed","FP2015",-6095.28497409337,273087.562176166,14492.5537221807,12024.6799951909,0.74654809999314,0.150301420327164,3
"356","UT","GGR-AMC","PEEC2015","killed","TW2015",-7906.98268003646,43570.8167730173,2553.46716875153,1402.79397921371,0.0903745212603115,0.827418511572407,4
"357","UT","GGR-AMC","PEEC2015","live","AC",47824.7886074702,129282.024506422,6826.00015808408,6040.14236569324,9.25416922372128e-06,0.790619076407407,15
"358","UT","GGR-AMC","PEEC2015","live","BB1",185943.354236715,229747.940520861,2111.83729731477,2702.35189217453,1.56901310492537e-29,0.997170227162674,24
"359","UT","GGR-AMC","PEEC2015","live","BB2",109081.509847916,76535.5136386069,14230.5490109172,17799.4617177771,3.55902477571176e-06,0.818832786144803,15
"360","UT","GGR-AMC","PEEC2015","live","BS2015",89105.6100023298,217414.583443349,15478.1802994643,8611.8778794618,0.000693516046477388,0.82561626096744,9
"361","UT","GGR-AMC","PEEC2015","live","FP2015",111048.891893133,288763.648309603,6854.44956703693,7893.16480397216,1.66432929764319e-08,0.963299006194751,12
"362","UT","GGR-AMC","PEEC2015","live","TW2015",165990.520196452,63200.6753533127,20484.538497123,11072.5690822723,1.05225227172331e-05,0.867833284079306,12
"363","UT","GGR-AMC","TN2015","killed","DOUGLAS",9801.15953796116,187936.692321409,868.118233436615,958.995275129969,0.000350733703688957,0.969574072653876,6
"364","UT","GGR-AMC","TN2015","killed","DOUGLAS2",8301.81524444552,192885.488761357,703.644460964357,754.103622914482,0.000295361361208566,0.972067060748078,6
"365","UT","GGR-AMC","TN2015","killed","EASTMAN",565.33584392007,219738.72380974,730.051754703028,781.663140517471,0.481933190539978,0.130370679247208,6
"366","UT","GGR-AMC","TN2015","killed","EBFISH",4556.7692582929,190065.692281774,755.905149983223,827.10964607565,0.00381628925074221,0.900841713718817,6
"367","UT","GGR-AMC","TN2015","killed","GSMIT",-2171.46280143669,179519.974757996,832.716512972837,901.272892607678,0.0595646946040321,0.629630446608422,6
"368","UT","GGR-AMC","TN2015","killed","HESLER",56747.9708758925,166714.801858899,949.421097256922,1036.54195416269,4.69218825700243e-07,0.998881615619436,6
"369","UT","GGR-AMC","TN2015","killed","IJAMS",-1057.39120257648,237633.182448878,1138.35681150386,1156.11059629692,0.405532124110146,0.177430130014581,6
